dataset,method,seed,variant,backbone,use_adaptive_mask,use_prototype,use_swav,use_neighbormix,mask_mode,acc,nmi,ari,f1_macro,fmi,v_measure,homogeneity,completeness,n_pred_clusters,silhouette,protocol,cluster_method,uses_known_k,run_dir,elapsed_seconds,diag_effective_mask_rate,diag_embedding_variance_mean,diag_embedding_variance_min,diag_embedding_mean_cosine,diag_cluster_mass_max,diag_cluster_mass_min,diag_prototype_confidence_mean,diag_neighbor_reliability_mean,diag_neighbor_reliability_min,diag_neighbor_reliability_all_edge_mean,diag_neighbor_mutual_edge_fraction,diag_neighbor_reliable_edge_fraction,diag_neighbor_reliable_count_mean,diag_neighbor_reliable_count_min,diag_neighbor_score_mean,diag_neighbor_score_p25,diag_neighbor_score_p50,diag_neighbor_score_p75,diag_neighbor_similarity_mean,diag_neighbor_shared_score_mean,diag_neighbor_pseudo_confidence_mean,diag_neighbor_pseudo_same_cluster_edge_fraction,diag_neighbor_pseudo_same_cluster_reliable_fraction,diag_neighbor_consensus_hit_mean
Melanoma_5K,scMAE_plus_pseudo_agree_neighbormix,2024,008_pseudo_agree_neighbormix_confq25,original_scmae,False,False,False,True,random,0.7358741413693773,0.734582671729653,0.6640293630523575,0.6550816462397692,0.7307574041456995,0.7345826717296529,0.7619730334433882,0.7090931630815959,9,,fixed,kmeans_known_k,True,/tmp/scmae_plus_screen_80_20260630/screen/Melanoma_5K/seed2024/008_pseudo_agree_neighbormix_confq25,45.4,0.040452678395169,0.40085130929946905,0.16781213879585202,0.6729859709739681,0.261245280504226,0.016840239986777,,0.8363927602767941,0.6475480198860161,0.34891989827156,0.41323583721102003,0.29432011226826205,4.414801597595215,0.0,0.8443602323532101,0.7975219488143921,0.838006675243377,0.890230298042297,0.97910851240158,0.5055742263793941,0.41591912508010803,0.9751912490169441,1.0,
Melanoma_5K,scMAE_plus_neighbormix,2024,004_neighbormix_frozen_graph,original_scmae,False,False,False,True,random,0.7383115444272103,0.739656889877187,0.6707397879296436,0.6554045250884247,0.7361824776000987,0.7396568898771869,0.7673226613529237,0.7139166682075634,9,,fixed,kmeans_known_k,True,/tmp/scmae_plus_screen_80_20260630/screen/Melanoma_5K/seed2024/004_neighbormix_frozen_graph,39.7,0.040491964455161004,0.42449295520782404,0.19394575059413902,0.6734297871589661,0.26567694544792103,0.017283404245972002,,0.84568828344345,0.679053664207458,0.383723467588424,0.453741044390279,0.453741044390279,6.806115627288818,0.0,0.84568828344345,0.7994917631149291,0.839363098144531,0.879494071006774,0.9945045709609981,0.49203890562057406,0.0,0.0,0.0,
Melanoma_5K,scMAE_plus_ema_graph_neighbormix,2024,009_ema_graph_neighbormix,original_scmae,False,False,False,True,random,0.7365388876578772,0.7354568278835045,0.6657231448097505,0.6557173276321867,0.7321113644255693,0.7354568278835046,0.7631027960675534,0.7097439630854772,9,,fixed,kmeans_known_k,True,/tmp/scmae_plus_screen_80_20260630/screen/Melanoma_5K/seed2024/009_ema_graph_neighbormix,44.3,0.040452678395169,0.42545405030250505,0.182884126901626,0.670365095138549,0.262574791908264,0.016840239986777,,0.8478070497512811,0.650362610816955,0.36632481217384305,0.432085087524927,0.432085087524927,6.481276512145996,0.0,0.8478070497512811,0.799041092395782,0.8391084074974061,0.8947820067405701,0.988754749298095,0.505809724330902,0.0,0.0,0.0,
Melanoma_5K,scMAE_plus_ema_graph_neighbormix,2024,009_ema_graph_neighbormix_d02,original_scmae,False,False,False,True,random,0.7383115444272103,0.7380581898729808,0.670097679449384,0.65731859363138,0.7356581931219127,0.7380581898729808,0.7655782633766934,0.7124479790191603,9,,fixed,kmeans_known_k,True,/tmp/scmae_plus_screen_80_20260630/screen/Melanoma_5K/seed2024/009_ema_graph_neighbormix_d02,45.0,0.040452678395169,0.42292535305023105,0.182049810886383,0.6713318824768061,0.26323953270912104,0.016840239986777,,0.8452066183090211,0.627005159854888,0.345873653888702,0.409217815200531,0.409217815200531,6.138267040252685,0.0,0.8452066183090211,0.797800481319427,0.8382183909416191,0.8907557725906371,0.9791159629821771,0.5083869099617,0.0,0.0,0.0,
Melanoma_5K,scMAE_plus_consensus_graph_neighbormix,2024,010_consensus_graph_neighbormix,original_scmae,False,False,False,True,random,0.842011965433193,0.7663845967827327,0.7626140829294378,0.6869841074250098,0.8120620442838213,0.7663845967827326,0.7638359371526587,0.7689503213660819,9,,fixed,kmeans_known_k,True,/tmp/scmae_plus_screen_80_20260630/screen/Melanoma_5K/seed2024/010_consensus_graph_neighbormix,44.7,0.040452678395169,0.415802955627441,0.17814242839813202,0.6703363656997681,0.263017952442169,0.007090627215802001,,0.8520038723945611,0.6391083598136901,0.345598757266998,0.40901100524410905,0.34625895560972003,5.193884372711182,0.0,0.844962000846862,0.79758197069168,0.838250875473022,0.890537977218627,0.9784939885139461,0.508297264575958,0.0,0.0,0.0,2.776706457138061
Melanoma_5K,scMAE_plus_consensus_graph_neighbormix,2024,010_consensus_graph_neighbormix_m3,original_scmae,False,False,False,True,random,0.737868380234877,0.7381855204209068,0.6689099321673341,0.6563817593296485,0.7346953411650887,0.7381855204209068,0.7658566482320528,0.7124442338515098,9,,fixed,kmeans_known_k,True,/tmp/scmae_plus_screen_80_20260630/screen/Melanoma_5K/seed2024/010_consensus_graph_neighbormix_m3,43.6,0.040452678395169,0.409630209207534,0.17382819950580503,0.671236932277679,0.263017952442169,0.016840239986777,,0.8604570627212521,0.6566386818885801,0.346167206764221,0.40936553659797603,0.272752788241376,4.091291904449463,0.0,0.845618903636932,0.7978655099868771,0.8382850885391231,0.891367316246032,0.978789031505584,0.51014244556427,0.0,0.0,0.0,3.0
Melanoma_5K,scMAE_plus_consensus_graph_neighbormix,2024,010_consensus_graph_neighbormix_m3_a085,original_scmae,False,False,False,True,random,0.7372036339463771,0.7349257529449738,0.6617962958635079,0.656194753788927,0.728887196428858,0.734925752944974,0.7640909048995697,0.7079051949866922,9,,fixed,kmeans_known_k,True,/tmp/scmae_plus_screen_80_20260630/screen/Melanoma_5K/seed2024/010_consensus_graph_neighbormix_m3_a085,48.8,0.040452678395169,0.40746539831161505,0.180647149682044,0.67244929075241,0.26080211997032104,0.016840239986777,,0.8606488108634941,0.655699968338012,0.34481140971183705,0.408006499741487,0.271098308589999,4.066474437713623,0.0,0.8451125025749201,0.797686994075775,0.8381873369216911,0.8909994363784791,0.9788650870323181,0.5083659291267391,0.0,0.0,0.0,3.0
Melanoma_5K,scMAE_plus_adaptive_mask,42,001_adaptive_mask,original_scmae,True,False,False,False,variance_adaptive,0.736095723465544,0.7357385211184235,0.6671118212486293,0.6568083598815149,0.7332329563009723,0.7357385211184236,0.7633118511833554,0.7100878178744158,9,,fixed,kmeans_known_k,True,/tmp/scmae_plus_screen_80_20260630/screen/Melanoma_5K/seed42/001_adaptive_mask,35.2,0.041859375046832,0.42332923412323,0.16540421545505501,0.692809879779815,0.26656326651573103,0.016397075727581003,,,,,,,,,,,,,,,,,,
Melanoma_5K,scMAE_plus_prototype_dec,42,002_prototype_dec,original_scmae,False,True,False,False,random,0.7358741413693773,0.7352251935150038,0.6617474593969024,0.6542059451567167,0.7288467172523413,0.7352251935150038,0.76456623215687,0.7080529133169727,9,,fixed,kmeans_known_k,True,/tmp/scmae_plus_screen_80_20260630/screen/Melanoma_5K/seed42/002_prototype_dec,37.0,0.040688839022602,0.414107620716094,0.164639428257942,0.698147594928741,0.265455365180969,0.016618657857179,0.11588026583194701,,,,,,,,,,,,,,,,,
Melanoma_5K,scMAE_plus_swav_assignment,42,003_swav_assignment,original_scmae,False,False,True,False,random,0.7347662308885442,0.733576420723146,0.6637355748884834,0.6517292782982322,0.7304882849622388,0.733576420723146,0.7615946762940154,0.7075465384768638,9,,fixed,kmeans_known_k,True,/tmp/scmae_plus_screen_80_20260630/screen/Melanoma_5K/seed42/003_swav_assignment,52.5,0.0406356024955,0.48284834623336703,0.19098405539989402,0.6874983310699461,0.26412585377693104,0.017283404245972002,0.111120253801345,,,,,,,,,,,,,,,,,
Melanoma_5K,scMAE_plus_neighbormix,42,004_neighbormix,original_scmae,False,False,False,True,random,0.734323066696211,0.7309009392679627,0.6593913776850507,0.6560801065209707,0.7269950946830669,0.7309009392679627,0.7582112874855385,0.70548959697426,9,,fixed,kmeans_known_k,True,/tmp/scmae_plus_screen_80_20260630/screen/Melanoma_5K/seed42/004_neighbormix,43.1,0.040515401959419,0.412446200847625,0.14669835567474301,0.680949509143829,0.264347434043884,0.016397075727581003,,0.401299953460693,0.0,,,0.40129994829751003,,,,,,,,,,,,
Melanoma_5K,scMAE_plus_neighbormix_prototype,42,005_neighbormix_prototype,original_scmae,False,True,False,True,random,0.6957677819632174,0.7141049553156423,0.6345286165569516,0.5166950635278966,0.7065175058338814,0.7141049553156423,0.751709549365215,0.6800834859457198,9,,fixed,kmeans_known_k,True,/tmp/scmae_plus_screen_80_20260630/screen/Melanoma_5K/seed42/005_neighbormix_prototype,50.8,0.040700223403317005,0.40225097537040705,0.171997457742691,0.68175595998764,0.262796372175216,0.027254598215222,0.11622031033039001,1.0,1.0,,,0.402983972228377,,,,,,,,,,,,
Melanoma_5K,scMAE_plus_neighbormix,42,004_neighbormix_nm_a095_w01,original_scmae,False,False,False,True,random,0.7064037225792156,0.7075355083006685,0.6353757766322219,0.590729500952075,0.70718749886822,0.7075355083006686,0.7443113095099642,0.6742227255845094,9,,fixed,kmeans_known_k,True,/tmp/scmae_plus_screen_80_20260630/screen/Melanoma_5K/seed42/004_neighbormix_nm_a095_w01,48.8,0.040515401959419,0.42307943105697604,0.150454491376876,0.69203758239746,0.264569014310836,0.018612895160913003,,1.0,1.0,,,0.40647019720806504,,,,,,,,,,,,
Melanoma_5K,scMAE_plus_neighbormix,42,004_neighbormix_nm_multiavg,original_scmae,False,False,False,True,random,0.7358741413693773,0.7301113959280967,0.6573352582225868,0.6623854424517197,0.7253022750627419,0.7301113959280967,0.7582132241766895,0.7040182097587255,9,,fixed,kmeans_known_k,True,/tmp/scmae_plus_screen_80_20260630/screen/Melanoma_5K/seed42/004_neighbormix_nm_multiavg,54.5,0.040515401959419,0.38897293806076005,0.14328290522098502,0.667754411697387,0.26501217484474104,0.0146244186908,,0.414890319108963,0.0,,,0.414890316862397,,,,,,,,,,,,
Melanoma_5K,scMAE_plus_neighbormix,42,004_neighbormix_nm_score078,original_scmae,False,False,False,True,random,0.7354309771770441,0.7322366958937706,0.6622532573724972,0.6565686742562249,0.7293108649707034,0.7322366958937706,0.7595841296038363,0.7067900173837555,9,,fixed,kmeans_known_k,True,/tmp/scmae_plus_screen_80_20260630/screen/Melanoma_5K/seed42/004_neighbormix_nm_score078,44.7,0.040515401959419,0.405019462108612,0.14224667847156502,0.684114515781402,0.26479059457778903,0.016397075727581003,,0.8636710047721861,0.7800278067588801,0.338941842317581,0.401004505502622,0.33201861289607804,4.980278968811035,0.0,0.8452320098876951,0.797393381595611,0.8382794857025141,0.892271816730499,0.9782748818397521,0.5094525814056391,,,,
Melanoma_5K,scMAE_plus_neighbormix,42,004_neighbormix_nm_score082,original_scmae,False,False,False,True,random,0.8127631287391979,0.7496106320337437,0.7205073635560935,0.6798719850374186,0.7773158849355573,0.7496106320337437,0.7619764824909089,0.7376397341731821,9,,fixed,kmeans_known_k,True,/tmp/scmae_plus_screen_80_20260630/screen/Melanoma_5K/seed42/004_neighbormix_nm_score082,48.8,0.040515401959419,0.39394888281822205,0.143407598137855,0.6847599148750301,0.266120105981826,0.016397075727581003,,0.8849679827690121,0.8203071951866151,0.34200140833854603,0.404520274761799,0.24424255853460303,3.6636383533477783,0.0,0.845449328422546,0.7976660728454591,0.8384211659431451,0.891819596290588,0.9789267182350151,0.5094166994094841,,,,
Melanoma_5K,scMAE_plus_neighbormix,42,004_neighbormix_nm_adaptive_mask,original_scmae,True,False,False,True,variance_adaptive,0.736095723465544,0.7338111326961148,0.664485289501388,0.6557577401699594,0.731113919083266,0.7338111326961148,0.7613307633462453,0.7082115874687293,9,,fixed,kmeans_known_k,True,/tmp/scmae_plus_screen_80_20260630/screen/Melanoma_5K/seed42/004_neighbormix_nm_adaptive_mask,44.7,0.041761383840015,0.41148722171783403,0.154649779200553,0.674734652042388,0.26412585377693104,0.016840239986777,,0.843555390834808,0.5614801645278931,0.33502960205078103,0.39716374916906705,0.39716374916906705,5.957456111907959,0.0,0.843555390834808,0.7967651486396791,0.8375913500785821,0.8893665671348571,0.9771212935447691,0.505209624767303,,,,
Melanoma_5K,scMAE_plus_neighbormix,42,004_neighbormix_nm_swav,original_scmae,False,False,True,True,random,0.7341014846000443,0.7321243719328158,0.65977891853521,0.6551551355529788,0.7273246087857774,0.7321243719328158,0.7592735151357409,0.7068497321380454,9,,fixed,kmeans_known_k,True,/tmp/scmae_plus_screen_80_20260630/screen/Melanoma_5K/seed42/004_neighbormix_nm_swav,60.9,0.040572544293744,0.455117940902709,0.183998003602027,0.669702768325805,0.261023700237274,0.016397075727581003,0.111123397946357,0.845169365406036,0.54052048921585,0.33012732863426203,0.39060491912253403,0.39060491912253403,5.859073638916016,0.0,0.845169365406036,0.797357499599456,0.8382291793823241,0.8928115963935851,0.9755204319953911,0.5124574899673461,,,,
Melanoma_5K,scMAE_plus_adaptive_neighbormix_prototype,42,006_adaptive_mask_neighbormix_prototype,original_scmae,True,True,False,True,variance_adaptive,0.7341014846000443,0.7348567793663182,0.661598877379292,0.6521672270229606,0.7287671324943702,0.7348567793663182,0.7626349030567767,0.709031113769669,9,,fixed,kmeans_known_k,True,/tmp/scmae_plus_screen_80_20260630/screen/Melanoma_5K/seed42/006_adaptive_mask_neighbormix_prototype,45.2,0.041929240950516006,0.398535311222076,0.17336566746234802,0.6809563636779781,0.259251058101654,0.017283404245972002,0.11622595041990201,0.844188034534454,0.597647428512573,0.33829876780509904,0.400738606987222,0.400738606987222,6.01107931137085,0.0,0.844188034534454,0.797015249729156,0.8378326892852781,0.8917827606201171,0.9773365259170531,0.507067739963531,,,,
Melanoma_5K,scMAE_plus_soft_reliable_neighbormix,42,007_soft_reliable_neighbormix,original_scmae,False,False,False,True,random,0.7367604697540439,0.7345766151007457,0.6654446803729059,0.6582115637003488,0.7318912322852927,0.7345766151007457,0.7619033482216334,0.7091422334264473,9,,fixed,kmeans_known_k,True,/tmp/scmae_plus_screen_80_20260630/screen/Melanoma_5K/seed42/007_soft_reliable_neighbormix,44.2,0.040515401959419,0.348054140806198,0.137376919388771,0.6694598793983461,0.26479059457778903,0.016175493597984,,0.84147709608078,0.562266707420349,0.348847210407257,0.414565329788019,0.414565329788019,6.218480110168457,0.0,0.84147709608078,0.7959857583045961,0.837029933929443,0.8826104402542111,0.9768176078796381,0.49863648414611805,,,,
Melanoma_5K,scMAE_plus_soft_reliable_neighbormix,42,007_soft_reliable_neighbormix_a088,original_scmae,False,False,False,True,random,0.7369820518502105,0.7332792192892416,0.6608224517591631,0.6583419038478332,0.7281114430352645,0.7332792192892417,0.7620143431213284,0.7066325125251463,9,,fixed,kmeans_known_k,True,/tmp/scmae_plus_screen_80_20260630/screen/Melanoma_5K/seed42/007_soft_reliable_neighbormix_a088,44.6,0.040515401959419,0.33249753713607705,0.12400692701339701,0.6752655506134031,0.26501217484474104,0.016397075727581003,,0.84459763765335,0.591612458229064,0.346822142601013,0.410635940615998,0.410635940615998,6.159539222717285,0.0,0.84459763765335,0.7976194620132441,0.8380541801452631,0.890563607215881,0.9788315296173091,0.506688773632049,,,,
Melanoma_5K,scMAE_plus_pseudo_agree_neighbormix,42,008_pseudo_agree_neighbormix,original_scmae,False,False,False,True,random,0.7354309771770441,0.7322302043592962,0.6620172134389376,0.6565656482806399,0.7291073187117219,0.7322302043592961,0.7596859684935038,0.7066897725037539,9,,fixed,kmeans_known_k,True,/tmp/scmae_plus_screen_80_20260630/screen/Melanoma_5K/seed42/008_pseudo_agree_neighbormix,47.4,0.040515401959419,0.41153073310852,0.146384462714195,0.6839246153831481,0.262131631374359,0.016397075727581003,,0.8454563617706291,0.6496812701225281,0.338981688022613,0.401418125415466,0.38936405938400104,5.840460777282715,0.0,0.8444602489471431,0.7971815466880791,0.8380793333053581,0.8912525177001951,0.9775672554969781,0.507705926895141,0.40972235798835704,0.9699712960918521,1.0,
Melanoma_5K,scMAE_plus_pseudo_agree_neighbormix,42,008_pseudo_agree_neighbormix_confq25,original_scmae,False,False,False,True,random,0.736095723465544,0.7311774852173072,0.6594048009997562,0.6565516984233126,0.7269388837573557,0.7311774852173072,0.760296125536984,0.7042070064237114,9,,fixed,kmeans_known_k,True,/tmp/scmae_plus_screen_80_20260630/screen/Melanoma_5K/seed42/008_pseudo_agree_neighbormix_confq25,45.4,0.040515401959419,0.391183912754058,0.150600731372833,0.6779519319534301,0.262574791908264,0.016397075727581003,,0.8356361389160151,0.682674348354339,0.344043612480163,0.40712017135682105,0.28758401654479604,4.313760280609131,0.0,0.845066487789154,0.797340393066406,0.838275790214538,0.892335772514343,0.978809177875518,0.508277714252471,0.42886772751808105,0.9706821480406381,1.0,
Melanoma_5K,scMAE_plus_neighbormix,42,004_neighbormix_frozen_graph,original_scmae,False,False,False,True,random,0.7356525592732107,0.7319043639323206,0.6590390324810012,0.6539691611809828,0.7266510050484174,0.7319043639323206,0.7612187624837072,0.7047640271528763,9,,fixed,kmeans_known_k,True,/tmp/scmae_plus_screen_80_20260630/screen/Melanoma_5K/seed42/004_neighbormix_frozen_graph,41.4,0.04062165202839,0.40839332342147805,0.16634526848793002,0.684591233730316,0.264347434043884,0.017061822116374,,0.8462340235710141,0.6855610609054561,0.381246000528335,0.450520717925991,0.450520717925991,6.757810592651367,0.0,0.8462340235710141,0.7995271086692811,0.8394110798835751,0.8794868588447571,0.994364619255065,0.49402147531509405,0.0,0.0,0.0,
Melanoma_5K,scMAE_plus_ema_graph_neighbormix,42,009_ema_graph_neighbormix,original_scmae,False,False,False,True,random,0.736095723465544,0.7307671836197854,0.659216541967556,0.6566269037445177,0.7267895030706839,0.7307671836197854,0.7598454957557251,0.7038324200197552,9,,fixed,kmeans_known_k,True,/tmp/scmae_plus_screen_80_20260630/screen/Melanoma_5K/seed42/009_ema_graph_neighbormix,45.9,0.040515401959419,0.416196882724761,0.145592927932739,0.677800476551055,0.26323953270912104,0.016397075727581003,,0.847666501998901,0.649240732192993,0.360879659652709,0.42573306743481704,0.42573306743481704,6.385995864868164,0.0,0.847666501998901,0.7990898489952081,0.8390451669692991,0.8938547968864441,0.9884513020515441,0.505695164203643,0.0,0.0,0.0,
Melanoma_5K,scMAE_plus_ema_graph_neighbormix,42,009_ema_graph_neighbormix_d02,original_scmae,False,False,False,True,random,0.7416352758697097,0.7322228620228057,0.662848751213846,0.6585548893572208,0.729784649978846,0.7322228620228056,0.7595921536831319,0.70675729291565,9,,fixed,kmeans_known_k,True,/tmp/scmae_plus_screen_80_20260630/screen/Melanoma_5K/seed42/009_ema_graph_neighbormix_d02,45.3,0.040515401959419,0.412772178649902,0.146975919604301,0.683165431022644,0.262574791908264,0.016397075727581003,,0.8447430133819581,0.5852451920509331,0.340867131948471,0.40351576925917704,0.40351576925917704,6.052736759185791,0.0,0.8447430133819581,0.797545790672302,0.838072538375854,0.8920925259590141,0.9785242080688471,0.507531583309173,0.0,0.0,0.0,
Melanoma_5K,scMAE_plus_consensus_graph_neighbormix,42,010_consensus_graph_neighbormix,original_scmae,False,False,False,True,random,0.7363173055617106,0.7335714754145779,0.6648815094130474,0.6569641519401168,0.7314309333526708,0.7335714754145779,0.7610281862262356,0.7080269660196553,9,,fixed,kmeans_known_k,True,/tmp/scmae_plus_screen_80_20260630/screen/Melanoma_5K/seed42/010_consensus_graph_neighbormix,44.6,0.040515401959419,0.40700352191925004,0.14455443620681702,0.6759095788002011,0.26501217484474104,0.016397075727581003,,0.851395010948181,0.618421494960784,0.34056356549263,0.403308959302755,0.341118250978654,5.11677360534668,0.0,0.844423532485961,0.797296524047851,0.8380303382873531,0.8914182782173151,0.9779368042945861,0.507152140140533,0.0,0.0,0.0,2.780010461807251
Melanoma_5K,scMAE_plus_consensus_graph_neighbormix,42,010_consensus_graph_neighbormix_m3,original_scmae,False,False,False,True,random,0.737868380234877,0.7333376659539507,0.6636230940069919,0.6573534535663027,0.7303664822844097,0.7333376659539507,0.7624138644112218,0.7063977553830053,9,,fixed,kmeans_known_k,True,/tmp/scmae_plus_screen_80_20260630/screen/Melanoma_5K/seed42/010_consensus_graph_neighbormix_m3,45.0,0.040515401959419,0.40128260850906305,0.14124312996864302,0.679257333278656,0.265455365180969,0.016397075727581003,,0.8600101470947261,0.6372599601745601,0.34211796522140503,0.40481571755668805,0.26814388064111,4.022158145904541,0.0,0.845120251178741,0.7975804209709161,0.838176012039184,0.891553521156311,0.9785555601119991,0.50875300168991,0.0,0.0,0.0,3.0
Melanoma_5K,scMAE_plus_consensus_graph_neighbormix,42,010_consensus_graph_neighbormix_m3_a085,original_scmae,False,False,False,True,random,0.7349878129847108,0.7320877866273637,0.6615510379369895,0.656396435099984,0.7287241381408441,0.7320877866273638,0.759599326842405,0.7064994439609306,9,,fixed,kmeans_known_k,True,/tmp/scmae_plus_screen_80_20260630/screen/Melanoma_5K/seed42/010_consensus_graph_neighbormix_m3_a085,44.3,0.040515401959419,0.39911788702011103,0.14297229051589902,0.679234504699707,0.261023700237274,0.016397075727581003,,0.8599609732627861,0.6279410719871521,0.34114506840705805,0.40392938917202104,0.2660462367974,3.990693569183349,0.0,0.8445661067962641,0.797365069389343,0.8380349278450011,0.8910618424415581,0.978539645671844,0.506924152374267,0.0,0.0,0.0,3.0
